CODIGO_EMPRESA,FRACASO,B11,B12,B13,B14,B21,B22,B23,B24,B31,B32,B41,B42,B43,B44,B45,B46,B47,B48,B51,B52,B53,B54,B61,B62,B63,B64,B65,B66,B67,B68,B69,B610,B611,B612,B613,B81,B82,B83,B84,B85
321183459,0,-0.000256311,-0.00052178,-0.000774756,-0.001597981,0.024759273,0.050403242,0.07484048,0.154362897,0.326524332,0,0.103323736,0.276913125,0.646685629,0.320161297,0.673475668,2.0625589,0.326524332,0.475386584,0.316435028,0.848062756,1.980512829,0.316435028,0.050755081,0.084797727,0.181641065,7.351518168,3.147946665,0.157270858,3.022725196,2.035731869,0.336232925,2.10442449,1.041859048,0.190550158,0.039598013,0.028948037,0.028948037,0.009452238,0.004643165,0.18753235
321183486,0,-0.008602448,-0.012634098,-0.01702223,-0.049009589,0.095856241,0.140780526,0.189677047,0.546109079,0.255986058,0.001802232,0.085533351,0.495468117,0.978194515,0.722208457,0.74221171,2.879152154,0.25778829,0.973049128,0.334132851,1.935527744,3.821280441,0.331796883,0.058238918,0.276542375,0.328684224,2.964193001,1.501401921,0.491745483,1.978765767,1.468663124,0.276147606,3.158137382,2.331676872,0.357420206,0.146522423,4.67322E-06,4.70612E-06,1.2047E-06,8.2027E-07,8.5573E-06
321183493,0,-0.080501313,-0.093287755,-0.193840166,-0.179835708,0.023755479,0.027528686,0.05720113,0.053068494,0.209944727,0.308794051,0.004639444,0.165845699,0.519386246,0.30944152,0.481261223,0.927752548,0.518738777,0.642980372,0.022098405,0.789949344,2.473918993,0.008943699,0.00400354,0.138927203,0.305082678,6.987429955,2.231162671,0.267028063,2.407913104,1.158835204,0.009347015,1.04639944,0.623427045,0.479039306,0.050716433,0.047058578,0.116273982,0.024411109,0.021065212,0.886751717
321183736,0,0.006581937,0.022805977,0.046697746,0.044575507,0.004209947,0.014587188,0.029868872,0.028511443,0.511625746,0,0.0993525,0.282475422,0.353189256,-0.15843649,0.488374254,0.954553711,0.511625746,-0.324416138,0.194189798,0.552113383,0.690327371,0.194189798,0.028673705,0.052850332,0.020408421,12.26632091,9.810417811,-0.045725685,7.09483381,3.46493417,0.221103021,0.786001472,-0.352590889,0.123567498,-0.00611732,0.000678462,0.000678462,0.000347119,0.00010018,0.02379614
321183979,0,-0.002763783,-0.004652556,-0.01057299,-0.008308754,0.051399726,0.086526377,0.196632238,0.154522885,0.171224138,0.388734197,0.005341521,0.166975975,0.879299053,0.708074915,0.440041665,0.785847155,0.559958335,1.609108799,0.031196075,0.975189459,5.13536854,0.00953914,0.003173052,0.096016578,0.423145083,10.08169905,1.914481223,0.420621524,3.825550309,1.683401526,0.020979171,3.453504104,2.781010187,0.246505639,0.095257892,0.025672761,0.083958236,0.014375677,0.00853966,0.166142129
321184212,0,-0.015602673,-0.024631228,-0.071202684,-0.037658464,0.001741565,0.002749329,0.007947619,0.004203425,0.269768999,0.384299836,0.007862621,0.583046418,0.684069881,0.414300882,0.345931166,0.52889107,0.654068834,1.197639657,0.029145754,2.161280281,2.535761649,0.012021091,0.004980584,0.347176224,0.063993401,2.70759642,2.307738488,0.262439255,4.563492829,1.578654393,0.015399173,1.339770871,0.811420396,0.388812012,0.065380095,0.139356718,0.337877541,0.091148886,0.057738341,33.15313808
321184757,0,-0.03792421,-0.111662206,-0.149466974,-0.441473741,0.051017614,0.150213791,0.201070724,0.593893372,0.217424586,0.035505987,0.150821631,0.977771095,0.977771095,0.760346509,0.747069427,2.953654111,0.252930573,1.01777222,0.693673304,4.497058564,4.497058564,0.59629656,0.051224057,0.280693481,0,3.011289201,3.011289201,0.258239038,3.941202027,2.94435154,0.161048152,1.044069256,0.811902109,0.405044076,0.086977359,0.025064449,0.029157537,0.006339565,0.002153128,0.042203618
321184787,0,-0.009211648,-0.0070146,-0.007878255,-0.063987148,0.096821161,0.073728583,0.082806228,0.672551777,0.107197823,0.002427318,0.068386711,0.29549679,0.364245789,0.257047966,0.890374859,8.121995121,0.109625141,0.288696343,0.637948689,2.756555881,3.397884194,0.623823242,0.089806157,0.292048234,0.090281918,2.576990614,2.09060057,0.337558126,0.855249277,0.761492455,0.323705489,1.724141429,1.216725245,0.428349348,0.150917671,0.0219614,0.02245868,0.002407522,0.003161583,0.032653843
321184938,0,-0.005706287,-0.012627836,-0.03026907,-0.021667013,0.0965693,0.21370486,0.512253043,0.366677712,0.483772082,0.099041797,0.049158381,0.69142898,0.753401229,0.269629146,0.417186121,0.715813634,0.582813879,0.64630421,0.101614753,1.42924531,1.55734747,0.08434662,0.022213769,0.288018474,0.028004121,3.200572985,2.937304625,0.121840458,5.304512311,2.212968913,0.081012194,1.241592697,0.444344349,0.400210236,0.12600745,0.001723289,0.002076095,0.001004357,0.00045385,0.004699738
321185239,0,-0.06170145,-0.038983383,-0.162907356,-0.051246581,0.084177097,0.053183645,0.222248721,0.06991389,0.548371466,0.212330665,0.059130505,0.984613501,0.993056161,0.444684694,0.239297868,0.314574994,0.760702132,1.858289408,0.107829288,1.795522855,1.810918732,0.077731483,0.093589565,0.388999935,0.013362728,0.641679804,0.636224438,0.703830406,2.640251675,0.631806598,0.309729433,5.201692814,2.329287376,0.451878542,0.14971299,0.000208583,0.000289347,0.000158669,0.000251136,0.002983425
321185412,0,-0.012424011,-0.018634425,-0.041757864,-0.033651301,0.016162869,0.024242234,0.054324396,0.043778259,0.553750517,0,0.01688817,0.470897758,0.988107339,0.434356822,0.446249483,0.805867389,0.553750517,0.973349749,0.030497796,0.850378905,1.784390821,0.030497796,0.011259742,0.265536643,0.344835837,3.185132807,1.517924054,0.289595947,3.361061367,1.499871898,0.038224734,2.236485058,0.983124509,0.362223409,0.067656501,0.073354056,0.073354056,0.040619846,0.02708221,1.675581839
321185455,0,-0.007570909,-0.009044564,-0.01636066,-0.020225957,-0.259377441,-0.309864498,-0.560512102,-0.692936212,0.306652942,0.140523137,0.083640956,0.504790343,0.625005916,0.318352974,0.552823921,1.236255577,0.447176079,0.575866857,0.272754456,1.646129138,2.038153986,0.187042555,0.07001311,0.351860632,0.100628526,2.366620277,1.911417206,0.266482867,2.160990174,1.194647062,0.327061484,2.443962513,1.244856592,0.213619589,-0.000447532,0.035153576,0.051262636,0.015719838,0.013158563,-0.05073133
321185465,0,0.020108505,0.037643371,0.047684162,0.178770049,0.048210402,0.090250473,0.114323399,0.428603518,0.21056867,0,0.085643897,0.659661092,0.952567073,0.741998403,0.78943133,3.74904458,0.21056867,0.939915069,0.406726683,3.132759932,4.523783493,0.406726683,0.045749641,0.30663108,0.156465831,2.837839704,1.965229001,0.396364035,2.371342972,1.872012437,0.695968277,7.740848912,6.029704043,0.118589363,0.052854124,0.00748624,0.00748624,0.001576368,0.000842071,0.017466585
321185614,0,0.017737941,0.017941244,0.018895368,0.355306602,0.020819734,0.021058359,0.022178252,0.417037633,0.050495105,0,0.178875782,0.858815762,0.877570707,0.827075602,0.949504895,18.80389967,0.050495105,0.871059862,3.542438031,17.00790118,17.37932224,3.542438031,0.17684883,0.211692444,0.018542422,1.177739789,1.152569799,0.817703498,1.06525148,1.011461494,0.757522429,3.716430965,3.502588854,0.285555428,0.052098539,0,0,0,0,0
321185695,0,0.014938017,0.023144019,0.043774702,0.049107563,0.04325158,0.067011263,0.126745404,0.142186186,0.374080442,0.097211918,0.035605948,0.73137518,0.930161799,0.556081357,0.52870764,1.121825187,0.47129236,1.051774771,0.095182598,1.955128087,2.486528816,0.075549598,0.022981413,0.448966424,0.128304331,2.118388523,1.665663745,0.358915739,2.930422543,1.549336786,0.138001773,3.605127339,2.155263852,0.28536801,0.118838173,0.047298021,0.059589311,0.022291196,0.014387573,0.332648496
321185851,0,-0.115863464,-0.053632541,-0.150178437,-0.083426138,0.048226907,0.022323962,0.062510141,0.034725223,0.642874554,0,0.03603156,0.832367278,0.994033185,0.351158631,0.357125446,0.555513426,0.642874554,0.983292104,0.056047575,1.294758476,1.546231966,0.056047575,0.077839707,1.7186683,0.349250129,0.556117896,0.465672923,0.758615092,1.296167339,0.462894339,0.202276787,5.580381185,1.971361769,0.450000687,0.06518289,0,0,0,0,0
321186263,1,-0.121145864,-0.021441042,-0.043264216,-0.042506645,-0.265309783,-0.046955943,-0.094748754,-0.093089673,0.228669685,0.275746559,0.008903535,0.07703145,0.801165471,0.572495786,0.495583756,0.982489684,0.504416244,1.155194817,0.038936228,0.336867782,3.503592842,0.017651166,0.050306623,0.384935344,4.091491433,2.297572558,0.220909851,3.234707299,0.357124992,0.176985345,0.09491733,8.540932091,6.103168208,0.349994021,-0.180010591,0.009739608,0.021484336,0.004912816,0.027758323,-0.104626082
321186384,0,-0.025205045,-0.040371056,-0.175693606,-0.052415036,0.034074774,0.054577748,0.237520701,0.070860041,0.401159093,0.369059889,0.092212298,0.38820734,0.625849766,0.224690673,0.229781017,0.298332062,0.770218983,0.977846974,0.22986466,0.967714173,1.56010365,0.119722184,0.057571325,0.184799934,0.148368379,4.125901759,2.559248938,0.140282152,6.970572968,1.601705349,0.433628305,2.943058331,1.056607818,0.200215051,0.067448523,0,0,0,0,0
321186527,0,-9.02632E-05,-5.25313E-05,-0.000270342,-6.52007E-05,0.04563076,0.02655616,0.136666265,0.032960928,0.336302941,0.46938312,0.000176749,0.393061921,0.40189914,0.065596199,0.194313939,0.241178231,0.805686061,0.337578455,0.000525566,1.168773367,1.195050924,0.000219378,0.000303704,0.618738316,0.015184765,1.480630215,1.448073155,0.112712244,2.995046879,0.581979356,0.003906532,8.882811446,1.449813178,0.190310393,0.112567794,0.054929723,0.131595972,0.044256112,0.076044128,1.666510223
321187232,0,0.003767358,0.005991884,0.014936438,0.010005799,0.016356383,0.026014401,0.064848129,0.043441237,0.598841157,0,0.008168421,0.4330117,0.690811154,0.091969997,0.401158843,0.669891903,0.598841157,0.2292608,0.013640381,0.723082731,1.153579953,0.013640381,0.005135841,0.257898955,0.162089706,3.673050762,2.30232813,0.057825529,3.964698729,1.590473953,0.016203287,1.370327343,0.182436258,0.37182099,0.054858072,0.076931535,0.076931535,0.046069769,0.028966063,1.770933343
321187758,0,0.051694502,0.029825473,0.041083941,0.108837902,0.085938078,0.049582524,0.068298848,0.180934525,0.274035725,0,0.072965128,0.359196131,0.99627715,0.722241425,0.725964275,2.649159252,0.274035725,0.994871855,0.266261372,1.310763883,3.635573979,0.266261372,0.126465585,0.478876052,1.104209997,1.606243347,0.579112344,1.251812843,0.794744886,0.576956395,0.702377627,9.590372829,6.952447461,0.266354048,0.086300499,0,0,0,0,0
321188039,0,0.130880021,0.122377905,0.217114276,0.280462402,0.035621532,0.033307517,0.059091855,0.076333275,0.32115288,0.115190473,0.242720254,0.697279227,0.785426732,0.464273852,0.563656647,1.291773195,0.436343353,0.823682032,0.755777915,2.171175384,2.445647483,0.556259772,0.259583067,0.486139127,0.094271489,1.340981947,1.190485143,0.496528941,1.658880207,0.935038855,0.947904492,3.067356414,1.813146052,0.312121211,0.038271821,0.009134574,0.012410945,0.003985811,0.004262722,0.119667004
321188094,0,-0.008912254,-0.054199649,-0.086702032,-0.144580777,0.023306235,0.141736277,0.226732522,0.378089918,0.374874521,0,0.045157721,0.370483912,0.87971897,0.50484445,0.625125479,1.667559263,0.374874521,0.807588982,0.120460896,0.988287791,2.346702488,0.120460896,0.007425456,0.051477531,0.083735457,16.41494924,6.912974273,0.083013493,9.728406233,6.081474609,0.054890547,1.069324461,0.613653379,0.135222791,-5.47052E-05,0.016753398,0.016753398,0.006280422,0.001032714,0.044310618
321188230,0,0.033700001,0.082755878,0.141887211,0.198574938,0.009720212,0.023869575,0.040925037,0.057275682,0.415429568,0.001319286,0.094039156,0.605351969,0.991487566,0.576057997,0.583251145,1.399526691,0.416748855,0.987667151,0.226366063,1.45717112,2.386656225,0.225649464,0.038294798,0.207622981,0.15724285,4.05658867,2.476747088,0.2345834,4.210302817,2.455663941,0.122071378,1.28704105,0.747775681,0.396695421,0.082987171,5.23844E-05,5.25508E-05,2.18311E-05,8.89012E-06,0.000914601
321188475,0,-0.004708318,-0.00632293,-0.022996356,-0.008720723,0.005548476,0.0074512,0.02709985,0.010276858,0.719540332,0.005506127,0.051354852,0.578448387,0.977087257,0.257546925,0.274953541,0.379221963,0.725046459,0.936692518,0.071371749,0.803913778,1.357932576,0.07082974,0.038240975,0.392097458,0.296843208,2.321602763,1.374419084,0.191780233,4.884197408,1.342927373,0.147955527,2.815030203,0.742003713,0.262792335,0.004329702,0.005399362,0.00544068,0.003914789,0.002915116,0.52539038
321188509,0,-0.001388039,-0.000431161,-0.00691603,-0.000459827,0.082076286,0.025494991,0.40895239,0.027190081,0.330388796,0.607269005,0.00036517,0.273202768,0.273202768,-0.057186028,0.062342199,0.066487154,0.937657801,-0.917292448,0.001105272,0.826912932,0.826912932,0.000389449,0.001175594,0.87821645,0,1.136978037,1.136978037,-0.184099565,4.982588883,0.310625547,0.00474809,3.552298245,-0.743556989,-0.388749164,-0.636342245,0.012575026,0.035688471,0.011791071,0.037959115,0.462485781
321188687,0,0.001004571,0.001217915,0.001942404,0.00326531,0.008035231,0.009741699,0.01553665,0.026118141,0.206982386,0.166003526,0.013264431,0.21227619,0.967894286,0.760911899,0.627014088,1.681066408,0.372985912,1.213548331,0.064084832,1.025576107,4.676215705,0.035562821,0.010940881,0.164150571,0.623255342,5.711301088,1.252588483,0.627621823,1.933566181,1.212373235,0.068319463,4.985213139,3.919134615,0.181527107,0.021384146,0.009431671,0.016996038,0.003517881,0.002901648,0.361115723
321188741,0,0.007046519,0.024528645,0.069759116,0.037830616,0.013475974,0.046909312,0.133409414,0.072348398,0.556550427,0.091830368,0.092174202,0.561894406,0.651847457,0.095297031,0.351619205,0.542303548,0.648380795,0.271023395,0.165616982,1.009601968,1.171228026,0.142160598,0.026479543,0.134939887,0.025841457,6.195041077,5.340143444,0.02737666,9.899797492,3.480958926,0.19525358,1.380815315,0.201868701,0.17605404,0.040437867,0.029445386,0.03430385,0.019091822,0.005484645,0.406994297
321188941,0,-0.009797591,-0.011541069,-0.017076689,-0.035602741,0.054772002,0.064518661,0.095464736,0.199031921,0.324162377,0,0.037524102,0.52941775,0.606635008,0.282472631,0.675837623,2.084873726,0.324162377,0.417959317,0.115757116,1.633186906,1.871392399,0.115757116,0.031855438,0.378525167,0.065552258,2.224990843,1.941776569,0.23980026,1.742947722,1.177949645,0.115657002,1.869773898,0.870638762,0.387216535,0.111786276,0.048897997,0.048897997,0.015850891,0.01345634,0.245679169
321189115,0,0.007036971,0.030866213,0.052503541,0.074897673,0.016633829,0.072960838,0.124106651,0.17704138,0.412111779,0,0.031805357,0.469708635,0.499051719,0.08693994,0.587888221,1.426526131,0.412111779,0.147885154,0.07717653,1.139760277,1.210962036,0.07717653,0.00725108,0.07940956,0.006689724,9.33832624,8.78925431,0.019820826,7.461099428,4.386292471,0.055724848,0.874367823,0.152323864,0.123364363,-0.006758557,0.067232075,0.067232075,0.02770713,0.006316754,0.379753452
321189343,0,-0.01449144,-0.103877247,-0.287576791,-0.162617089,0.006158488,0.044145151,0.122212721,0.06910807,0.638784319,0,0.155153687,0.781087553,0.781087553,0.142303234,0.361215681,0.56547362,0.638784319,0.393956413,0.242889004,1.222771959,1.222771959,0.242889004,0.021644782,0.086422674,0,9.177178194,9.177178194,0.019852074,19.84459709,7.168179658,0.275815958,1.388535561,0.25297177,0.091585037,0.013109584,0.03363784,0.03363784,0.021487324,0.002997598,0.486742571
321189770,0,0.001457446,0.000767304,0.001967809,0.001257727,0.00283141,0.001490658,0.003822904,0.002443413,0.179035096,0.43103681,0.00127666,0.220482337,0.233556853,0.054521757,0.389928094,0.63915104,0.610071906,0.139825158,0.007130781,1.23150344,1.304531115,0.002092639,0.002424935,0.416367318,0.024834217,2.387818763,2.254148628,0.10356063,1.350176787,0.526471861,0.013179216,2.411053797,0.562838933,0.178740077,-0.005256842,0,0,0,0,0
321190071,0,0.015463909,0.048060259,0.148905572,0.070964532,0.001146948,0.003564599,0.011044232,0.005263395,0.677243377,0,0.067014106,0.598881336,0.918447921,0.241204544,0.322756623,0.476574057,0.677243377,0.747326396,0.09895129,0.884292644,1.356156372,0.09895129,0.021562514,0.170269069,0.102824007,5.189506476,3.383859336,0.077610172,9.629232512,3.107898571,0.105648148,1.447938769,0.38026044,0.215866753,0.011769339,0.003511576,0.003511576,0.002378192,0.000765209,0.667169432
321190108,0,0.053646468,0.068850757,0.10337235,0.206168483,0.049929525,0.064080371,0.096210106,0.191883918,0.333953841,0,0.124705822,0.149737925,0.733583903,0.399630062,0.666046159,1.994425808,0.333953841,0.600003553,0.373422332,0.448379108,2.196662572,0.373422332,0.097167079,0.019504272,0.454915475,8.57108438,1.749515476,0.311379896,1.926918088,1.283416392,0.285566239,1.679847761,0.915120496,0.441627401,0.101366312,0.022154388,0.022154388,0.007398543,0.005764725,0.115457242
321190460,0,-0.021187168,-0.038128449,-0.061217114,-0.101093481,0.04464261,0.080338886,0.128988065,0.213009918,0.377160309,0,0.045314247,0.789722124,0.864222412,0.487062104,0.622839691,1.651392463,0.377160309,0.782002352,0.120145852,2.093863286,2.29139279,0.120145852,0.025180163,0.400316283,0.041398225,2.278777538,2.082335531,0.270650046,2.889348674,1.799601036,0.11546577,2.2021354,1.241088735,0.254014223,0.035939528,0.027835279,0.027835279,0.010498363,0.005833717,0.130675978
321190480,0,0.000783122,0.00317154,0.018324879,0.003835333,0.002134049,0.008642618,0.049936279,0.010451487,0.826927076,0,0.006685563,0.242645551,0.925961391,0.099034314,0.173072924,0.209296477,0.826927076,0.572211483,0.008084828,0.293430409,1.119761847,0.008084828,0.00165081,0.053574526,0.168725461,16.69046871,4.373689887,0.024453714,23.39977787,4.04986797,0.028020908,3.880941482,0.415078191,0.050807196,-0.008106317,0.013119032,0.013119032,0.010848483,0.002678725,1.255231109
321190585,0,0.125288124,0.135983435,0.229499454,0.333719554,0.10036708,0.108934989,0.183849749,0.267339444,0.043916219,0.363561956,0.415103903,0.666139053,0.781393825,0.737477606,0.592521825,1.454119166,0.407478175,1.244642096,9.452177568,15.1684062,17.79283002,1.018714444,0.382455327,0.230088475,0.106189802,1.629338077,1.389012415,0.67947383,1.831773411,1.085365724,0.814597145,1.533402059,1.447221161,0.656983173,0.187480758,0.095567058,0.886722284,0.03894149,0.035878681,0.357474589
321191199,0,0.034775455,0.043759172,0.11071685,0.072357314,0.057577465,0.072451739,0.183313073,0.119801472,0.069639797,0.535125221,0.10365694,0.297211125,1,0.930360203,0.395234982,0.653534795,0.604765018,2.353941948,1.488472754,4.267834463,14.35960536,0.171400357,0.082376267,0.148059552,0.558506977,4.233808531,1.258334996,0.739358125,3.183764226,1.258334996,0.185836049,1.792798907,1.667948755,0.543327193,0.100053308,0.002508515,0.021784412,0.001517062,0.001205611,0.020938931
